id,Reviews
789,晚上洗完脸就贴了一张，不油腻，精华也蛮多
790,***的面膜好用还不贵，很好用，用了说不错
791,但是现在价格没有原来美好了，以后多多续费
792,好用的，再次购买，好用，应该可以，个人情况：干皮
793,包装就一个袋子，这包装实在不行，脸也显得有光泽
794,物流很快，服务也非常好，她一直都用这个牌子
795,已经用了张，感觉水水嫩嫩的，不过在使用时，每包的乳液有不同，有的多，有的少，总之，效果
796,还送了一个替换装，看着不错，每天美美的
797,当天买就收到了，物流很给力，快递小哥也很给力，宝贝还没用。看着不错
798,期待已久，宝贝已收到，非常补水，很保湿的
799,还可以，很不错，物流真快，闻着很清爽，这款隔离是真的很好用啊
800,满心欢喜的收到了，结果让人大跌眼镜，差，非常差，卸不干净，还是那句话：便宜没好货
801,第二次购买了，我本黄皮妹子，很划算，不错的一次购物
802,补水**快递真的很快，先用用试试，囤货中
803,美白效果不是太明显，和在门店买的味道不一样
804,活动买的很合适，挺好的，划算，应该挺好的
805,昨天下单，比较满意，挺好的，混干皮用下来有点干
806,还送了一大包卸妆棉，还不错，很不错，第一次在**买
807,遮红血丝，一直用，货已经收到！物流很快
808,带有一定的润色效果，手上试用了一下，面膜不错
809,还没用，应该不错吧
810,一直用这个牌子，妈妈是干性皮肤，东西看着还不错
811,物流超级差，针对我肤质，宝贝用起来很好哦
812,***化妆品应该算是前十化妆品之一了质量和口碑还是不错的，做活动的时候买了两三千的***的
813,这款面膜很好用不油腻感觉也好
814,东东也不错，是正品，年货节顺便买点，不到十分钟就干巴巴的了
815,感觉就是在脸上糊一层，两个替换，而且变白了
816,很好用，给我妈买的，以后接着买
817,特别喜欢，扫了二维码，很好用，抹上脸都搓泥了
818,正品保证，挺好的，好看方便使用，送给家人的
819,这款面膜很好用，很香，太合适了，定妆效果很好
820,东西还可以
821,清洁能力也不错，用了好久才来追评，根本不好晕开
822,看着不错，用了半个月了才来评价一个字好好好
823,送货快，暂时给个好评，可惜还没用多少天
824,昨天下单，发货很快，连个包装盒都没有，特别油油
825,隔离霜还没试，赠送面膜却是出奇好用啊
826,贴上就有一块一块像是透气，**物流真快！第一次用这个品牌
827,挺好的用完再购
828,挺好的，底色很好，使用起来也很方便的
829,很棒，上百片面膜可以用很久了，已经是第二次回购了
830,第一次用这款，感觉还可以，评论说服帖
831,显白水润还送卸妆水，最差的一次面膜，卖家送的礼品超级喜欢
832,我只能说不得不佩服**的物流，买了好多次了
833,囤货中，感觉应该不是正品，收到了，不错
834,用了很水润，清洁能力：清洁能力挺好的，不厚重
835,送好几个替换装！这个价格物超所值！白的很自然，很水润！我觉得比***的好用
836,看测评入的，很棒很服帖不会浮粉，价钱也不贵
837,买的紫色那个，还不错，之前用的是她家另一款
838,我是在手背做的实验，非常的香，是正品，拿回来就放包里去了忘记拍照，坐着烤火就不想起身了
839,颜值较高，太假了，挺好的，真的很好，刚刚拆开
840,**就是快，看包装挺好的，感觉这个是最适合我的
841,不是很好用，买错了，这个粉饼好用，挺舒服的
842,还没有用，提亮肤色的效果非常不错，超喜欢的
843,非常满意以后还会光顾值得购买
844,价格也挺实惠，看着还可以，会回购喜欢，超喜欢了
845,整体描述：一般
846,滋润及保湿：保思个啦
847,用了后脸部无紧绷感，比较保湿
848,快递很速度
849,非常喜欢，用了评价，用起来还可以吧，这个面膜还可以
850,面膜太好用了，超喜欢，又实惠
851,囤货，买一送一，应该可以，一次买了超多
852,用着觉得一般化，好用，感谢卖家送的礼物
853,看评论说用着不错买来试试，可以，效果好
854,卖家还送了两贴面膜和卸妆水小样，看起来不错啊物流也很快
855,还还买一送一了，物流很快，**大牌很好
856,和我在实体店买的差不多气味相似，洗过脸好舒服滑滑的，不拉眼，真的好用
857,挺好的，一直用的都是***的产品，用着不错
858,第二次购买了，早上就到了，这个色号颜色偏深
859,东西不错，用后再来追加，清洁能力也不错
860,味道很喜欢，所以很干净，就是按出来有点麻烦
861,感觉还用，还可以开始用
862,早晨定晚上就收到了，用着不错，好用好用
863,给妈妈买的，妈妈说量有点少不过好用
864,洗面奶，薄薄的，五星好评，还不错，还是买一赠一
865,敷了两次了，还可以，快递师傅态度也很多
866,还有好多赠品，服务态度也很棒，好用，果然比霜好用多了
867,微微一点白，一百多，洗完脸不紧绷，看李佳琦推荐的
868,今早用了，效果不错。我是敏感肌，也很好吸收
869,很服帖，她是一直用这个牌子的化妆品，真的挺不错的
870,物流超级差，满满一箱，很划算，很好，很水润
871,物流真快，宝贝收到了真的是很划算，用完了，还会再光顾
872,看评论说还不错，***的应该不会差吧，还没开始用
873,过年回家正好能用，但愿能够有美白的功效，使用有效果，我会来告诉大家
874,很好，先用用看看效果，很喜欢，不错，很讨厌有一片面膜破了
875,用的一直挺好的，精华挺多的，买的自然色
876,一般般吧，多次购买了我，还送了卸妆水和面膜
877,听朋友说挺好用的，宝贝收到了，他们家还是个值得信赖的大牌子
878,第二次购买了，她敏感肌肤，挺好的吧，容易打开
879,只是还没来及用，双十一很划算，商品不错
880,还可以，很好用，我妈特喜欢这款，女朋友和。喜欢
881,用了，很不错，活动的时候买的很划算
882,包装很好，一直选择****，不错，以前的都比较干燥
883,送的手册超级喜欢，用了两次，评论说的都挺好用
884,**实测款，薄薄一层满满精华素，用了几天，保湿提亮效果不错
885,宝贝收到了，很好用，值得购买，今天试试
886,很好，遮暇功能差一些，总体还不错
887,不错，买给母上大人的，眼线液和眉笔两遍可以卸掉
888,假货假货假货，大家不要被骗了
889,有淡淡得香味，防晒效果怎么样一时真看不出来
890,第一次买，隔离霜好用，还可以，一直用的***
891,赠送的，挺好的
892,还不错，效果不错，物流超快，刚收到就迫不及待开封使用
893,很好，明天开始用
894,洗面奶，以后双十一还来买，物流好快啊，发货很快
895,卖家赠送的，这款隔离是真的很好用啊，没有
896,昨天下单，帮朋友买的，比实体店便宜很多
897,虽然还没用，天猫直送很给力，打算坚持使用
898,一直用的呢，用了几天，用后不紧绷，洗面奶收到了
899,很喜欢，第二次购买了，很好用，试试这个系列怎么样
900,还好吧，试用了一下，妈妈说好用，试用了一下
901,做活动买一送一，很喜欢，外壳好看，超喜欢就是好
902,很实在！非常的好用，很好用，面膜滋润，很快
903,过一会儿就不会了，很喜欢，第一次用***面膜
904,用起来很舒服，用着舒服不错哦，推荐大家购买
905,用***年了，都是用这个牌子的化妆品，一贯好评
906,补水保湿的效果不错，还未使用，给老婆买的
907,用得也很好噢，很好，感觉这个是最适合我的
908,用完感觉第二天长痘，老婆晚上就敷了面膜
909,隔离霜好用，用完了比较有气色
910,还可以，好用，比预想的好很多，而且很方便
911,家里人也很开心，包装精美，活动很划算，我在商场买的包装袋外面有一层保护膜
912,不错，很好用
913,用了还不错哦，当天买就收到了，物流很快
914,瓶包装完美，物美价廉，已经是第二次购买啦！质量很好
915,真的挺不错的，不错哦，很方便，用过之后挺自然的
916,很好，超值，很好用
917,很好用，第一次买这个牌子的，用了几天，送了个替换装
918,在专柜试了，不过价格挺实惠的，用完不紧绷
919,第一次买这个，送了赠品，但用着有点油
920,我属于混合型皮肤，感觉还可以。一两贴看不出效果
921,宝贝收到，很期待效果，太小了，而且挺上色
922,第一次使用***系列的面膜，味道很喜欢
923,面膜早就收到了，感觉不错，补水隔离效果好
924,还没用，但很快就到了
925,卖家送的礼品超级喜欢，质量很好，都是补水的。收到了一大箱
926,迫不及待打开包装，定妆效果很好，一如既往的好用
927,物流好快，还行吧，昨天收到晚上试一片，第一次购买这个产品
928,今天上午就到了，物流快，价格优惠。我之前在这家店铺买过化妆品
929,一直信赖的东东，补水保湿效果特别好
930,很不错，擦得均匀服帖
931,感觉可以，以前一直用的是***的，但是等一会就好了
932,商品不错，价格合适，物流给力，还会再买
933,值得购买，还没用，是我喜欢的味道，真的很好
934,服贴不卡粉，非常适合干燥缺水的皮肤，今天早上就用了
935,敏感肌也可以用，收到了，比以前用的差了很多
936,真的好用，卖家送的礼品超级喜欢，真心不错
937,不知道单价多少，我是敏感肌肤，很好用，用了两片了
938,不错挺好，还可以用着还行，一直在用这个牌子的护肤品
939,卸妆不是太干净，付款天才发货，第一次买
940,产品非常的不好，水润皮肤，看着不错，很赞
941,棒棒哒，鼻子两边可以洗干净，挺好用的，今下午买的
942,好用。买一个送了个，效果还是挺好的，很划算
943,用来试了一下！感觉蛮轻薄的！用一段时间再说
944,屯了很多货，看着还不错，而且是超值装，我皮肤不太适合
945,补水效果不错，买了好多好多送给婆婆，收到就用了
946,补水效果也不错，刚好家里乳也不多了，确实挺白的
947,昨晚试了，感觉还可以。一两贴看不出效果
948,这个吧，活动时候挺合适的，不错啊，好用，买了好多了
949,估计假货吧，平时买东西能凑合的就都给好评
950,收到宝欠，打开一用，感觉挺好
951,非常棒，量比大
952,老婆说用的还不错，这是买的第二瓶了
953,和店里的一样，我老公用了好几年，就喜欢这味道
954,赶上活动买还有赠品，很好用，性价比很高
955,买两盒送一盒还不错哦，一直用这款面膜
956,**也是非常的不错，成分很安全，很清爽
957,超级好用，物美价廉
958,一如既往的好，用三个双十一了，跟实体店一样，每次都这样备一年的，超划算
959,非常好，一直在**买东西，送两个替换芯
960,刚收到货就迫不及待的使用了下，感觉很不错
961,这个隔离涂上不卡粉有提亮的效果，两个替换装
962,老婆一直用的这种，物流挺快的，就是不保湿
963,老板人很好，送货很快，已经是二次回购了
964,水分多，速度快挺好的
965,我个人不太喜欢，应该不错的，效果不错，挺好用
966,一直用的这款洗面奶，觉得不错
967,蛮好用，双十一买还送礼品，半天不带理你的
968,价格很好的时候入手的，一下子囤了份，很棒了，留着慢慢用吧
969,价廉物美！不错
970,一直在用这款，很好用，一直再复购
971,是正品，卸妆效果很好，之前用的我姐的蓝色的
972,物流超快，很好和喜欢
973,上午拍的，墨角藻的黑面膜不行，鼻子两边可以洗干净
974,给老大买的，第三次买了，宝贝收到了，这款隔离是真的很好用啊
975,挺好，感觉没啥大作用，好用，买一送一很划算。以后买洗面奶就它了
976,**快递速度快，性价比不错，好
977,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西
978,之前用的挺好，现在回购，有需要的可以放心购买
979,不油腻，期待效果，很满意，刚才试用一下
980,一如既往的好用，这款卸妆水还可以，宝贝收到
981,气味重不好闻，持久度也不好，到中午脸色就蜡黄了
982,虽然还没有使用，比较干，敏感肌也可以用
983,比较保湿，大品牌值得信赖是真品，趁活动囤的
984,包装完整没有破损卖家服务态度好有问必答
985,感觉不错，不知道怎么样，还可以吧，非常差
986,宝贝收到了，送的手册超级喜欢，卸妆很干净
987,很好用，买了很多，和我姐一块定的，价格也很便宜，用完了再来这里
988,还可以，给老家买的，用了不错
989,一直都想买一瓶隔离霜，就是特别好用，**的物流速度令人敬佩
990,用着也挺好的，好多水，之前用过一瓶，朋友也喜欢用在个牌子的
991,不错，很好，物超所值，**值得信赖
992,非常好？！！！东西很不错！物流很快！！！没压力
993,好，一直用这个牌子的，双十一价位就很给力
994,不过包装很满意呢，今天就到了。快递好，买两盒送一盒还不错哦
995,颜色选错了，发货速度快，用了不会过敏，挺好的
996,刚刚敷了一片，希望价格多多促销，挺好的
997,表妹推荐给我的，物美价廉，还没有用，物流够快
998,还没开始用，但是看起还挺好，很细，用了
999,物流快，挺好的，脸也显得有光泽，感觉挺好的
1000,觉得还不错，喜欢**购物，量很足，一点都不油腻
1001,不错不错，贴了，比较喜欢那个炭黑面膜，先用了送的大红瓶小样
1002,清洁很彻底，面膜滋润，很好用噢，一共有两替换装
1003,提亮肤色，感觉还可以，还没开始用，昨晚试了
1004,针对脸部各种各样的问题的面膜都有，不油腻
1005,以前用过，挺好的，还送了一瓶霜
1006,收到了，还没用呢第一次买，应该挺好的，快递也很快哦有需要还会来买的
1007,没有过敏现象，很好用，一直很相信**配上隔离特别自然
1008,也比较好用，不错，个人觉得用后虽然没有紧绷感
1009,不干，个人敏感肌肤痘质皮肤，双十一价格比平时优惠很多
1010,颜色也正合适，比我想象的要好一点，但是现在价格没有原来美好了
1011,今天收到，物美价廉，但我一直都在用！***系列已经用年了
1012,还没用，先用用试试，效果好了再来追评，但是包装很喜欢呀
1013,扫二维码查了是正品，比较划算，不错，头一天订。第二天用就到啦。是正品
1014,我是店铺搞活动时买的，对得起这个价位，挺好的
1015,一直用他们家的化妆品，很好用，**发货超快
1016,保湿效果棒棒哒，收到就用了，可还行，用了一次
1017,快递小哥也很给力，用了，还行，包装完整
1018,给女朋友买的，没用过这个品牌的，很亮，用着一般
1019,洗面奶是舅妈推荐的，用过几次，泡沫细腻，还不错，就是味道不如那个好闻，不过挺适合我这种敏感肌的
1020,***的我一直都是在用，可以尝试，味道很好闻
1021,气垫还不错，轻薄不油腻，还送了两个替换装
1022,收到宝贝晚上就用一贴，用完，价格也挺实惠
1023,紫色遮黄效果特别好，用完感觉气色都特别好
1024,试用了一下，不错的商品，还痒，感觉不错
1025,棒棒哒，一直在用
1026,蛮不错的，前一天下单第二天就收到了。第二天迫不及待的都打开来试了一下
1027,用完不紧绷，不过店家还送了两个替换芯，真的很不错
1028,服务好，很好用，可以提亮肤色，物美价廉
1029,非常非常好用啊，色号上脸正正好，稍微白了一点点，过几个小时暗沉下来正好和肤色完美融合，也不怎么容易脱妆，总之很满意
1030,希望不会失望，不干，希望有效果，很好，面膜都收到了
1031,相信**，质量也很好值这个价，晚上就到了
1032,不过面膜没少，很棒，一直在用这个牌子得东西
1033,这款气垫真不错的，很接近肤色，不是特别油，有淡淡得香味，太超值了，买一个送两个，这些能用好长时间
1034,产品非常的不好，以前买过，东西不错，不错
1035,看着很大一瓶，特别特别划算，还没用一起片
1036,好小一瓶，物流快当晚就用了一片精华液很多
1037,感觉上脸有点腻，抹多了会会有点假白，味道也不是很好，防晒力度感觉也还算可以
1038,很好用，乳，就是好，闻起来很好闻，一流产品
1039,非常满意，客服小海绵的服务也很好，很耐心
1040,活动价格购买的，用了跟舒服也很符合我的皮肤
1041,效果挺好，很滋润挺好的，给了的赠品卸妆水
1042,之前一直在用，感觉效果不错，等用了再来追评。看起来还不错
1043,这个面膜还可以，水份很多。皮肤超好
1044,东西很好，物流非常快，收到了，之前用过
1045,真的好用，一直用的这款，质地好推开，夏天防晒配卸妆
1046,***隔离本身就很好用，是正品，不油腻
1047,赠品很好，用了后丝润光滑
1048,真的是太划算了，囤了一大箱，能用三个月了
1049,很好用，泡沫不多但是清洁力跟强，有香味，洗完后很补水
1050,帮朋友买的价格合算，送货速度很快
1051,面膜好用，一直在用这个牌子的化妆品
1052,不刺激，也没有什么不良反应，就是特别好用
1053,敏感肌可用，不油腻，很好，但可以遮盖住斑点
1054,隔离效果很好一直都在用
1055,送给妈妈用的好评好评好评好评好评好评好评
1056,不知道效果如何，感觉还不错，装赠的旅行装很配套
1057,特别油油，实惠又好用，清薄，买给我妈的
1058,给妈妈买的，感觉还可以，**物流真是神速
1059,一直用这个牌子，国产的骄傲，超级好用，堪比大牌，专柜一直有送小样儿，但个人感觉还是**便宜
1060,宝贝到了，包装完整，打开后宝贝也很漂亮，味道也是很不错，满意
1061,出乎意料的好哦，闻着很清爽，面膜还行吧
1062,不错，原装盒里就有一个替换装了，加上赠送的一共两个呢！谢谢快递小哥
1063,回来就用了，不错
1064,买一送一挺便宜的
1065,是正品，问一下能不能优惠一点，好用，此次活动超级合适
1066,一直都在用这个，特别好用值得购买
1067,很细，一直用这个牌子的面膜，一片一片的
1068,非常喜欢，味道非常喜欢，而且还很好用，我一直用了两三年
1069,整体描述：淡斑效果没感觉到，看起来不错
1070,很棒，我超级喜欢，我家住的远没想到都送到家，真好。还赠送的有替换装，大爱
1071,挺超值的，补水效果不错，还会来买
1072,超好用，不卡粉，涂完它，都不用再涂气垫了
1073,看上去还可以吧，真的挺好的，很好，还是比较自然的
1074,每次用完都回头买，干巴巴的一点都不水润
1075,挺好，一直在**买，快，质量还有保障
1076,宝贝收到了，刚用了两次感觉很好用
1077,我糖代言的肯定好用，超级好用，**值得信赖
1078,这么的很白，快递很快，就是有点油亮油亮的。感觉有点痒，不会过敏吧
1079,老婆多次购买了，今天才收到，还不错，用
1080,双十一很划算，物流也很给力
1081,一直用***，但是我买回来用了以后觉得有些卡粉
1082,但是对于五一期间物流也这么快，就喜欢在**买东西
1083,***，大品牌值得信赖，皮肤亮白！服务周到
1084,还没用呢，就是看着价位合适，先屯点
1085,上百片面膜可以用很久了，好用，收货很快
1086,刚收到没开始用，期待效果，搞活动，秒的，价格还可以，好用会回头的
1087,感觉有点干，有给同事用，搭配水乳一起听水嫩的
1088,还送了小礼物，洗在脸上一点感觉都没有，这款洗面奶很好用
1089,这个是送的，不是那么水润，遮瑕还好，宝贝收到了
1090,我姐家也塞满了，按压式用起来方便，还可以
1091,味道可以，物流够快，很好用，宝贝很好，被好评吸引过来
1092,隔离非常好用，一直在用这款产品，妆容超级服帖
1093,比较划算，价格实惠，还可以吧。主要是活动的时候下单的
1094,好用，温和卸妆无负担，干性皮肤很适合用
1095,帮朋友买的，很好用，很棒，****，下午六点就收到货了。还送的有两片面膜
1096,颜色比较均匀，贴着很水润，真心不错，水水的
1097,物美价廉，多次购买，快速到达
1098,感觉还好吧，第一次用隔离，一开始操作失误出现点小问题，味道还好，送了卸妆水和面膜都挺好用的
1099,平时也舍不得买，有活动才买
1100,用这个牌子有点时间了，感觉不错，所以继续，发货物流超快，还可以
1101,好划算，还没用。看着还不错。买一送一，加在买一份一共片。包装也挺好看的，可以用好久
1102,个人觉得用后虽然没有紧绷感，遮瑕效果挺好
1103,一点也不刺激，很好用
1104,挺润的，至少不起干皮
1105,正品，用***六七年了，很不错，你家的忠实粉丝哟
1106,这个牌子第一次用，非常满意，***产品挺不错的
1107,很棒。看的很满意，宝贝收到了，我是混合型皮肤
1108,我不知道白不白，但我一直都在用！***系列已经用年了，喜欢
1109,超神速，不过这次的更优惠一些，挺好的，泡沫细腻
1110,又痒的，敷了两次了，这个色号颜色偏深，遮瑕效果：还没有使用
1111,一直在这家店购宝贝，现在这个季节涨价太多了
1112,感觉还可以，质量还不错，非常好，正品保证
1113,润玉仙推荐的，特别快，挺润的，看着不错
1114,挺好的，不过在使用时，以前也买过，用着挺好的
1115,这次趁活动买了两盒，到家用了一下，在专柜试了
1116,非常好用，只能说，挺好用的，以后就选**了
1117,好评，过得去，补水效果不错，有的多，值得拥有！速度很快哦
1118,跟店里一样，听人介绍才买的，还没用，抖音种草总体来说还不错
1119,很不错，很好用，宝贝不错，购物好多次了
1120,拿回来当晚就试了下，这款面膜挺好用的，好用。买一个送了个
1121,这个解决了我的困扰，给老婆买的，还不错啦
1122,精华水少，面膜有点硬，总体还不错
1123,一直在使用的品牌物流给力**搞活动时很优惠
1124,很棒很服帖不会浮粉，很显白哦
1125,挺好的，产地是广州的，看过广告来的，试了一下
1126,活动买的很合适，挺好用的，东西挺好的，还不错
1127,一直用***隔离，质地挺轻薄的，面膜，相信品牌的力量
1128,东西好精致，还没开始用，就是感觉好小一瓶
1129,不卡粉，质地柔软均匀，不错，用着非常好
1130,一直在用这个，双十二买的便宜备用的，价格实惠
1131,我超级喜欢，味道不错，这个跟我脸刚刚好
1132,**大牌很好，前一天晚上下单，一直用的这个
1133,用了下挺自然的，还便宜，还可以，一直信赖的品牌
1134,质量很不错，很好用，希望大家
1135,这次是回购，很好，买一送一的活动，刚才试用一下
1136,非常满意
1137,东西还行，味道淡淡的。试用一段时间先
1138,比较划算，囤了一大堆，慢慢用吧
1139,面膜很好，挺好的，价钱跟商品本事，真的是非常划算哦
1140,买一送一，粉很细，用着效果很好，宝贝很好
1141,洗脸不刺激，分给同事了几片，但是是好牌子
1142,**速度快，补水效果特别好！好评！比实体店的价格优惠
1143,发生点小意外，好评，还送了两瓶卸妆水，容易吸收
1144,很实惠，效果也不错，快递也很快
1145,还不错，这气垫也太假了吧，好评，申请了退货
1146,搞活动买的价格很便宜，很实惠，已经使用过一次，里面的精华液很多，以后会继续关注，期待效果，五星好评
1147,效果一点不好。洗不净。洗了脸上会比较油。不知道那么多好评哪里来的。欺骗消费者
1148,洗后不紧绷，旗舰店应该是真的东西，用着效果蛮好的
1149,补水效果真的很明显，我用了一次同事都说皮肤好很多了
1150,一直用他们家的卸妆水，效果挺好
1151,太好用了，味道也很好闻，大爱
1152,最实汇的一次购物，但是对于五一期间物流也这么快
1153,东西是正品好用
1154,以前在实体店买过，这次在**买也蛮好的，也不卡粉
1155,还有淡淡的香味，收到面膜了，面膜精华液量非常足
1156,我觉得很好用哦
1157,听同事们讲这款气垫霜很好用，是正品，给妈妈买的
1158,宝贝收到用了几天了，还可以啦，下次还会光顾
1159,能用很久，我只能说不得不佩服**的物流
1160,很好的，用了白白的，也不油腻
1161,好评，效果不错，晚上洗完脸就贴了一张，用了
1162,用了年了性价比高而且好用一如既往的会买这款隔离
1163,特意等用了才来评价的，说实话一般，泡沫很少，洗了脸有点紧绷，不是很适合我
1164,真的挺好用的，一直信赖的品牌，很补水，不知道怎么样
1165,很水润，今天试试，上妆效果：还可以，还送了很多赠品
1166,经济又实惠。够用长时间了，我一直用了两三年
1167,一直都是用这个牌子的，不错哦。速度很快
1168,也没有什么不良反应，是正品，妈妈一直用这款隔离霜
1169,挺好了毕竟价格就很美丽。希望以后还能再买
1170,最主要是便宜，好，水份充足，卸妆也干净
1171,用着非常好，我很喜欢。棒棒的
1172,第二次购买了，一直用的***护肤品，包装严实
1173,真的很好，很划算，正品，买了，很棒，好
1174,还没用呢第一次买，还不错，还可以，好评
1175,。很想退，隔离霜很轻薄，喜欢，过节了，双十一买的
1176,价格便宜，感觉蛮不错的，泡沫很少，还没用
1177,非常喜欢，礼盒很精美，挺超值的，非常好
1178,信赖**，拿着一箱都非常的沉，感觉蛮不错的
1179,**物流真快！第一次用这个品牌，还不知效果如何。用了再来评价
1180,平时买产品赠送的卸妆液不错，现在也买来用了，不错
1181,第一次用，还不错，本身黄皮肤，可以提亮肤色，还是可以的
1182,很好用的，慢慢得一大瓶，这是并不是第一次购买
1183,不油腻，这个季节用合适
1184,很好，霜状的很好推开，***的商品包装的非常好
1185,很实惠，现在回购，这次换换这个***的试试
1186,相信**，这款面膜用着挺好的，挺好吸收的
1187,越用越感觉是假的，物流太快了，用了一次
1188,很喜欢，其实是要买亮晰色的，买的紫色那个
1189,快递服务态度好
1190,不怎么样，挺好用，质量不错，还没用，两瓶一大一小
1191,快递很快，老顾客了，慢慢的一箱子。哈哈
1192,挺好用的，之前自己买过一瓶，质量值得信赖物流还快
1193,也好使，还很划算，很好用的面膜，相当不错
1194,物流很快，用了一片了，比较划算，还有好多赠品
1195,今年入的***水，第二次买了，很好用，效果很棒
1196,收到宝贝，面膜纸贴合很好，挺好用的，水分还可以
1197,每天一片效果还是不错的
1198,之前自己已经买了一支大的，也不紧绷，不过在使用时
1199,说比较好用，还没开始用，还花不到一百块钱
1200,也不干，包装得到了她的青睐，感觉还不错
1201,超神速，很好用，还没用，她很喜欢。好用不贵的东西
1202,挺好的，用着不错，挺容易推开。感觉有一点厚重。整体来说还不错
1203,满意，脸也感觉滑滑的，很不错，非常喜欢
1204,滋润及保湿：保湿感觉差一些，水份足，外观很喜欢
1205,挺好用，使用了一下，经常都有优惠活动，刚好够脸
1206,感觉很好用，挺好用的，好用，还送了小样
1207,很稀，货到破了一瓶，宝贝收到了，洗面奶的泡沫丰富
1208,很好用，不干，值得推荐
1209,以前用过，挺温和的
1210,相信**，价格实惠，很喜欢，小小一瓶，很好用
1211,一直用的都是***的产品，物美价廉，面膜不错
1212,购买过程有一点波折，客服很快解决了，态度很好，相当的满意
1213,一直用的这个牌子的面膜，此次活动超级合适
1214,隔离真的好用
1215,还花不到一百块钱，物流慢死，物流挺快的
1216,昨晚下单，今早上就到了，快递小哥神速
1217,粉很细，很迷你，还行，一次买了两大盒，买了好几次了
1218,用完不紧绷，物流很快，感觉还不错，一直信赖这个牌子
1219,还不错，物流超快，感觉不错，包装完整，一开始操作失误出现点小问题
1220,之前在实体店买的，物流超快，用了半个月了才来评价一个字好好好
1221,还没用，物流还是很快的
1222,这款面膜我一直再用挺好的值得购买
1223,还可以，没有介绍的那么遮盖红血丝，做活动买的
1224,不错哦。速度很快，。以后就买****的了
1225,看评论说用着不错买来试试，精华液很多，不怎么样
1226,用了也特别自然，价格实惠，用后再来评价
1227,相信**，非常喜欢，媳妇儿用的不错，效果很不错
1228,又下了一单，太合适了，还可以，东西不错
1229,挺好的，以前的都比较干燥，这个就质地挺保湿的那种。而且很好闻，持久度也还行吧，对于学生党挺友好的
1230,搜了一下一贴，才刚用，物流超给力，她很喜欢
1231,产地是广州的，做活动的时候下手的，遗憾
1232,卸妆很干净，不干燥也不蜕皮，快递还可以吧咋天上午下单
1233,粉质不是很好，只能将就
1234,还送了一大包卸妆棉，东西还没开始用，保湿效果挺好
1235,用了两天了没有什么不舒服的感觉，效果还行
1236,试了一下还不错，搭配水乳一起听水嫩的，不错
1237,第二次购买了，好用，夏天必备
1238,味道不是很喜欢，就是包装有点简陋，很好用
1239,感觉很好，可以还是可以，比较干，速度太快了
1240,还没用，用了上次买化妆品送的，感觉还可以，就购买了
1241,希望是正品，已经用过一段时间了，包装好
1242,颜色很自然，用了一次，包装精美，哇嘿！我早上付的款
1243,***指哪我们买哪！！！！不过***的面膜也是很不错的啦
1244,效果不好，最差的一次面膜，感觉不是正品
1245,补水效果感觉还不错，喜欢，又划算，已经买好几次了
1246,很好。不错
1247,昨天试用了，不干，挺温和
1248,很好用，一点都不干，提亮偏黄的肤色，效果不错
1249,很不错，还没用，速度真快，不刺激，很喜欢**买东西
1250,用过一瓶了，又买的，隔离保湿效果好，不干
1251,我要投诉快递员，未使用，很轻薄，很去油
1252,和在门店买的味道不一样，可能是假的
1253,宝贝非常好用，第一次评价，买了好几次了，扫了一下，是正品
1254,量不多，这么一小瓶。遮瑕是假，提亮肤色是真，使用后皮肤稍微干燥。不过物流挺快第二天到货的
1255,成分很安全，个人面膜还是不错的吧，买给小女友的
1256,效果不错，囤货备用，不错，很喜欢这款卸妆水
1257,物美价廉，味道不错。下次活动在买
1258,是正品，话不多说很好用
1259,盒子也没个，非常好用，母亲节买给婆婆的礼物
1260,东西还不错。超出预期。很满意。两片，好用
1261,三八节搞活动，很合适，用过了之后感觉还不错
1262,买了霜，洗面奶，气垫，便宜又好用。而且物流也快
1263,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞
1264,颜色挺合适，不用等太久，送货速度超快，还没用
1265,所以继续，不错，就是用之前一点要注意保湿
1266,速度快，补水应该是没什么问题，也挺好的
1267,买给妹妹的生日礼物女生都很喜欢会继续支持下去的
1268,发货速度非常快，有点白，非常好，家里人都用***
1269,很喜欢，物流很快，第二次买，刚刚用，块钱片
1270,自己用着还不错，买的超值，很小得一支，洁肤很好
1271,非常好用的一款面膜，大小合适。物美价廉
1272,肤色自然，提亮肤色，很细腻
1273,一下买了两件以前用过挺好的下次继续光临
1274,而且是满满的两大盒，用了一片还不错，很好用
1275,很好用，送货飞快，暂时给个好评，价格实惠
1276,品质好，不刺激皮肤，成分很安全的一款面膜
1277,特别温和，现在也买来用了，还行吧，感觉不错
1278,挺不错的，**买东西，价格合适，挺划算的
1279,很满意，给妈妈买的，很棒，质量绝对，收到的是个
1280,洗面奶不错，味道也不是很好，***的我一直都是在用
1281,****，值得信赖，发货神速，质量上乘
1282,活动买的，还没用，不怎么油腻，很不错，特别好用。一直用的这个品牌
1283,好用不贵，搞活动囤了很多
1284,面膜用着非常不错，我是敏感肌用着也很舒服
1285,好用，活动购买的，发货速度挺快的，洗完脸不紧绷
1286,不油腻，很好用，还好，很喜欢，用着很不错
1287,这款卸妆水挺好用的，喜欢，推荐
1288,很喜欢，快递很快，很熟服，下午就到了，买错了
1289,我糖代言的肯定好用，还行吧，第一次用***面膜
