id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
2194,_, , ,棒棒哒,7,10
2194,快递,11,13,_, , 
2194,_, , ,给力,13,15
2195,_, , ,不错,0,2
2195,_, , ,是正品,2,5
2196,_, , ,很自然,2,5
2196,_, , ,很均匀,5,8
2196,_, , ,经济实惠,9,13
2196,物流,14,16,_, , 
2196,_, , ,很快,16,18
2197,快递,2,4,_, , 
2197,_, , ,好快,4,6
2197,_, , ,淡淡的,14,17
2197,香味,17,19,_, , 
2198,_, , ,很有用,3,6
2198,_, , ,非常好用,7,11
2198,_, , ,不油腻,15,18
2198,_, , ,棒棒哒,19,22
2199,保湿效果,7,11,_, , 
2199,_, , ,不错,12,14
2199,_, , ,轻薄,15,17
2200,_, , ,挺不错的,0,4
2200,_, , ,很划算,5,8
2200,物流,9,11,_, , 
2200,_, , ,很快,11,13
2201,_, , ,不油腻,3,6
2201,_, , ,不错,17,19
2202,_, , ,很不错,0,3
2202,包装,14,16,_, , 
2202,_, , ,好,17,18
2203,_, , ,好用,0,2
2203,快递速度,12,16,_, , 
2203,_, , ,很快,16,18
2204,价格,0,2,_, , 
2204,_, , ,实惠,2,4
2204,_, , ,非常好用,5,9
2205,_, , ,很不错,2,5
2205,_, , ,杠杠的,22,25
2206,_, , ,很滋润,0,3
2207,_, , ,便宜很多,14,18
2207,_, , ,蛮不错的,19,23
2208,物流,0,2,_, , 
2208,_, , ,很快,2,4
2208,包装,5,7,_, , 
2208,_, , ,不错,7,9
2209,_, , ,很细腻,10,13
2209,效果,14,16,_, , 
2209,_, , ,很好,16,18
2210,_, , ,不错,0,2
2210,速度,3,5,_, , 
2210,_, , ,快,5,6
2211,味道,7,9,_, , 
2211,物流,10,12,_, , 
2211,_, , ,出乎意外的快,13,19
2212,_, , ,很可爱,0,3
2212,_, , ,很喜欢,5,8
2213,_, , ,超值,17,19
2214,活动价格,0,4,_, , 
2214,_, , ,相当的便宜,5,10
2215,_, , ,不油腻,0,3
2215,_, , ,自然,10,12
2215,_, , ,很好,19,21
2216,补水效果,9,13,_, , 
2216,_, , ,不错,13,15
2216,_, , ,是正品,16,19
2217,_, , ,很满意,0,3
2218,_, , ,还好,2,4
2218,_, , ,不好用,5,8
2218,_, , ,有点白,21,24
2219,清洁能力,0,4,_, , 
2219,_, , ,还好,10,12
2219,_, , ,一点点红,15,19
2220,_, , ,还可以,0,3
2221,_, , ,好,0,1
2221,_, , ,很好用,14,17
2222,_, , ,是正品,9,12
2222,_, , ,很满意,25,28
2223,_, , ,很好,2,4
2223,_, , ,还不错,14,17
2223,_, , ,不错,22,24
2224,_, , ,好用,0,2
2225,补水效果,18,22,_, , 
2225,_, , ,特别好,22,25
2226,快递,0,2,_, , 
2226,_, , ,超赞,2,4
2226,_, , ,垃圾,11,13
2226,保质期,18,21,_, , 
2227,_, , ,不油腻,3,6
2227,_, , ,挺好用,9,12
2227,_, , ,不好用,19,22
2228,_, , ,很喜欢,13,16
2228,_, , ,很好推开,18,22
2229,_, , ,太小,5,7
2229,_, , ,一直棒棒,13,17
2230,_, , ,非常不错,5,9
2230,价格,10,12,_, , 
2230,_, , ,很优惠,12,15
2231,价格,0,2,_, , 
2231,_, , ,实惠,3,5
2231,_, , ,超级好用,6,10
2232,_, , ,好用,17,19
2233,味道,0,2,_, , 
2233,_, , ,很好闻,2,5
2233,补水效果,6,10,_, , 
2233,_, , ,特别好,10,13
2233,_, , ,好评,14,16
2233,价格,22,24,_, , 
2233,_, , ,优惠,24,26
2234,_, , ,平价,25,27
2234,_, , ,好用,27,29
2235,物流,0,2,_, , 
2235,_, , ,很准时,2,5
2235,快递员,6,9,_, , 
2236,_, , ,挺保湿的,11,15
2236,_, , ,很好闻,20,23
2237,味道,10,12,_, , 
2237,_, , ,太刺鼻,12,15
2238,_, , ,不干,18,20
2239,_, , ,超值的,8,11
2239,_, , ,挺上色,14,17
2239,_, , ,喜欢,18,20
2240,_, , ,很划算,1,4
2240,_, , ,不错,9,11
2240,_, , ,非常棒,17,20
2241,_, , ,很好吸收,2,6
2241,_, , ,很实惠,14,17
2241,_, , ,非常喜欢,18,22
2242,_, , ,很清爽,2,5
2242,_, , ,没有多少,16,20
2242,面膜液,20,23,_, , 
2243,_, , ,温和性的,2,6
2243,速度,7,9,_, , 
2243,_, , ,好快,9,11
2243,_, , ,很实惠,13,16
2243,保湿效果,19,23,_, , 
2243,_, , ,不错,24,26
2244,_, , ,挺好,0,2
2244,赠品,5,7,_, , 
2244,_, , ,挺好的,12,15
2244,味道,16,18,_, , 
2244,_, , ,清香,18,20
2245,赠品,6,8,_, , 
2245,_, , ,滑滑的,17,20
2246,_, , ,很好用,2,5
2246,_, , ,很细腻,11,14
2247,快递,0,2,_, , 
2247,_, , ,很给力,2,5
2247,补水效果,16,20,_, , 
2247,_, , ,很好,20,22
2248,_, , ,还可以,0,3
2248,_, , ,很好,5,7
2248,_, , ,不浮粉,8,11
2248,_, , ,物美价廉,12,16
2249,_, , ,挺细腻的,3,7
2249,_, , ,提亮肤色,12,16
2250,_, , ,很好用,5,8
2250,_, , ,真的好用,19,23
2251,_, , ,不错,2,4
2251,发货速度,5,9,_, , 
2251,_, , ,快,9,10
2251,_, , ,挺补水的,18,22
2252,_, , ,很适合,3,6
2252,_, , ,超级喜欢,16,20
2253,盒子,11,13,_, , 
2253,_, , ,很漂亮,13,16
2253,_, , ,很服帖,17,20
2254,_, , ,挺水润的,7,11
2255,_, , ,很滑嫩,23,26
2256,_, , ,还不错,6,9
2256,_, , ,特别软,14,17
2256,活动,19,21,_, , 
2257,味道,0,2,_, , 
2257,_, , ,清新,2,4
2257,_, , ,很服帖,5,8
2257,_, , ,较温和,15,18
2258,物流,0,2,_, , 
2258,_, , ,很快,2,4
2258,_, , ,不卡粉,5,8
2258,包装,9,11,_, , 
2258,_, , ,挺好的,12,15
2258,_, , ,浮粉,24,26
2259,_, , ,很喜欢,0,3
2259,_, , ,快,5,6
2260,物流,0,2,_, , 
2260,_, , ,快,3,4
2260,_, , ,不好用,5,8
2260,_, , ,还可以,9,12
2260,赠品,21,23,_, , 
2261,气味,0,2,_, , 
2261,_, , ,淡淡的,2,5
2261,_, , ,很温和,15,18
2262,_, , ,还不错,14,17
2263,_, , ,是不是真品,7,12
2264,活动,5,7,_, , 
2264,_, , ,不错,14,16
2264,_, , ,非常不错,21,25
2264,发货,27,29,_, , 
2264,_, , ,非常给力,30,34
2265,_, , ,挺好用的,14,18
2265,优惠活动,19,23,_, , 
2266,_, , ,是正品,2,5
2267,_, , ,很去油,8,11
2267,_, , ,还不错,14,17
2267,_, , ,特别温和,18,22
2268,清洁度,0,3,_, , 
2268,_, , ,比较好,3,6
2268,_, , ,比较赞的,18,22
2269,_, , ,棒棒哒,0,3
2270,_, , ,是正品,9,12
2271,_, , ,划算多了,20,24
2272,_, , ,不错,2,4
2272,_, , ,不错,7,9
2272,_, , ,挺好用的,13,17
2272,物流速度,18,22,_, , 
2273,味道,6,8,_, , 
2273,_, , ,很喜欢,8,11
2274,_, , ,不油腻,14,17
2275,_, , ,好用,0,2
2276,发货速度,0,4,_, , 
2276,_, , ,快,4,5
2276,_, , ,好很多,10,13
2277,_, , ,是正品,11,14
2278,_, , ,不错,8,10
2279,_, , ,好评,0,2
2279,_, , ,是正品,5,8
2279,效果,15,17,_, , 
2279,_, , ,不错,17,19
2280,_, , ,很不错,0,3
2281,_, , ,有点白,14,17
2281,包装,19,21,_, , 
2281,_, , ,挺不错,25,28
2282,_, , ,不错,4,6
2283,物流,0,2,_, , 
2283,_, , ,快,2,3
2283,遮瑕效果,10,14,_, , 
2283,_, , ,挺好,14,16
2284,_, , ,不错,6,8
2284,_, , ,好,9,10
2284,_, , ,不错,11,13
2284,速度,15,17,_, , 
2284,_, , ,很快,17,19
2285,水份,7,9,_, , 
2285,_, , ,几乎没有,9,13
2285,_, , ,很干,15,17
2286,_, , ,不保湿,2,5
2286,_, , ,细腻,19,21
2286,_, , ,滋润,21,23
2287,_, , ,很多,0,2
2287,精华液,2,5,_, , 
2288,服务,7,9,_, , 
2288,_, , ,非常好,10,13
2288,到货,14,16,_, , 
2288,_, , ,快,16,17
2288,_, , ,贵了,21,23
2289,物流,0,2,_, , 
2289,_, , ,非常快,2,5
2289,_, , ,喜欢,21,23
2290,物流,0,2,_, , 
2290,_, , ,很快,2,4
2290,价格,5,7,_, , 
2290,_, , ,便宜,7,9
2291,_, , ,还行,0,2
2291,_, , ,很满意,4,7
2291,价格,8,10,_, , 
2291,_, , ,实惠,14,16
2292,送货速度,0,4,_, , 
2292,_, , ,很快,4,6
2292,_, , ,很好用,18,21
2293,活动,1,3,_, , 
2293,_, , ,挺便宜,8,11
2293,补水效果,19,23,_, , 
2293,_, , ,很好,23,25
2294,速度,0,2,_, , 
2294,_, , ,真快,2,4
2294,_, , ,很好,14,16
2295,_, , ,不错,3,5
2296,_, , ,还不错,7,10
2296,清洁能力,21,25,_, , 
2296,_, , ,挺好的,25,28
2297,_, , ,很好用,0,3
2297,_, , ,挺好的,4,7
2297,补水效果,8,12,_, , 
2297,_, , ,很好,12,14
2298,_, , ,好,2,3
2299,_, , ,还可以,0,3
2299,_, , ,有点发干,7,11
2300,活动,1,3,_, , 
2300,_, , ,不错,8,10
2300,价格,18,20,_, , 
2300,_, , ,便宜,20,22
2300,活动,22,24,_, , 
2300,_, , ,给力,24,26
2301,_, , ,还行,12,14
2301,_, , ,没有过敏,15,19
2302,遮瑕效果,0,4,_, , 
2302,_, , ,很好,4,6
2302,_, , ,很满意,7,10
2303,_, , ,不错,2,4
2303,_, , ,淡淡的香味,5,10
2304,营养液,19,22,_, , 
2304,_, , ,很充足,22,25
2305,遮瑕效果,2,6,_, , 
2305,_, , ,一般,6,8
2306,_, , ,还可以,2,5
2307,_, , ,很喜欢,0,3
2307,_, , ,不油腻,7,10
2307,_, , ,一般,18,20
2308,味道,5,7,_, , 
2308,_, , ,好,8,9
2308,_, , ,很合适,10,13
2309,_, , ,挺好,0,2
2310,包装,6,8,_, , 
2310,_, , ,非常好,9,12
2311,_, , ,很温和,0,3
2311,_, , ,不紧崩,10,13
2311,_, , ,很好,14,16
2312,_, , ,很水润,14,17
2312,_, , ,服帖,17,19
2313,_, , ,细腻,10,12
2313,_, , ,挺好的,13,16
2314,颜色,5,7,_, , 
2314,_, , ,粉粉的,7,10
2314,_, , ,比较好用,11,15
2315,活动,9,11,_, , 
2316,_, , ,很好用,5,8
2316,发货速度,12,16,_, , 
2316,_, , ,快,16,17
2317,_, , ,挺好,0,2
2317,_, , ,经济,3,5
2317,_, , ,实惠,5,7
2317,包装,8,10,_, , 
2317,_, , ,不好,11,13
2317,_, , ,不好晕开,16,20
2318,_, , ,有香味,0,3
2318,_, , ,很喜欢,8,11
2318,物流速度,12,16,_, , 
2318,_, , ,快,17,18
2319,味道,0,2,_, , 
2319,_, , ,不是很好,3,7
2319,_, , ,非常好用,8,12
2319,_, , ,很好用,13,16
2319,_, , ,很喜欢,16,19
2319,_, , ,挺好的,22,25
2320,_, , ,自然,0,2
2320,_, , ,服帖,3,5
2321,_, , ,挺好,14,16
2321,_, , ,不错,16,18
2322,_, , ,很划算,19,22
2323,_, , ,挺好用的,5,9
2324,_, , ,卸不干净,2,6
2324,_, , ,有点痒,10,13
2325,_, , ,非常的实惠,14,19
2326,_, , ,可以,14,16
2327,_, , ,非常不错,0,4
2327,价格,10,12,_, , 
2327,_, , ,合算,12,14
2328,_, , ,比较优惠,6,10
2328,_, , ,最差,17,19
2329,_, , ,会紧缩,21,24
2330,_, , ,物美价廉,8,12
2330,赠品,15,17,_, , 
2330,味道,18,20,_, , 
2330,_, , ,不错,20,22
2331,_, , ,改善肤色,11,15
2331,_, , ,不干,16,18
2332,_, , ,好好用,0,3
2332,_, , ,很划算,5,8
2333,_, , ,很清爽,12,15
2334,_, , ,坏的,4,6
2334,_, , ,好评,14,16
2334,_, , ,是正品,19,22
2335,_, , ,很好,19,21
2336,_, , ,不错,9,11
2336,物流,15,17,_, , 
2336,_, , ,超快,17,19
2337,_, , ,水水嫩嫩的,15,20
2338,_, , ,特别温和,0,4
2338,_, , ,有点白,5,8
2338,_, , ,一点不好用,16,21
2339,包装,0,2,_, , 
2339,_, , ,简陋,2,4
2340,_, , ,挺好用,0,3
2340,味道,16,18,_, , 
2340,_, , ,很香,21,23
2341,_, , ,很补水,2,5
2341,_, , ,很好用,6,9
2342,_, , ,超级好用,2,6
2343,_, , ,很喜欢,7,10
2343,_, , ,挺好的,14,17
2344,快递,11,13,_, , 
2344,_, , ,点个赞,13,16
2345,_, , ,不会差,17,20
2346,_, , ,很好用,0,3
2346,_, , ,细腻,19,21
2347,_, , ,真心不错,9,13
2348,_, , ,不错,12,14
2349,_, , ,很好吸收,11,15
2349,_, , ,喜欢,16,18
2349,_, , ,好用,23,25
2349,_, , ,不贵,25,27
2350,_, , ,不错,9,11
2350,速度,13,15,_, , 
2350,_, , ,很快,15,17
2350,_, , ,便宜,22,24
2351,_, , ,有点干,6,9
2351,_, , ,不错,13,15
2352,_, , ,物美价廉,0,4
2352,送货,13,15,_, , 
2352,_, , ,快,17,18
2353,_, , ,很好用,0,3
2353,物流配送,9,13,_, , 
2353,_, , ,非常快,13,16
2354,_, , ,非常好用,6,10
2354,包装,17,19,_, , 
2354,_, , ,很好,20,22
2355,_, , ,超级滋润,3,7
2356,物流,6,8,_, , 
2356,_, , ,快,8,9
2357,酒精味,8,11,_, , 
2358,_, , ,很好用,11,14
2358,_, , ,好用,21,23
2359,_, , ,好多,22,24
2359,赠品,24,26,_, , 
2360,_, , ,很润,0,2
2360,_, , ,喜欢,3,5
2360,价格,6,8,_, , 
2360,_, , ,便宜,8,10
2360,_, , ,被骗了,13,16
2361,_, , ,还可以,8,11
2361,上妆效果,18,22,_, , 
2361,_, , ,一般,22,24
2362,_, , ,很不错,14,17
2362,_, , ,很喜欢,25,28
2363,_, , ,可以,0,2
2363,_, , ,美美哒,3,6
2364,_, , ,很温和,4,7
2364,_, , ,很快,17,19
2365,_, , ,柔软,2,4
2365,_, , ,均匀,4,6
2365,_, , ,非常喜欢,7,11
2366,_, , ,容易清洁,7,11
2366,_, , ,还可以,18,21
2367,_, , ,还好,0,2
2368,_, , ,不错,0,2
2369,性价比,0,3,_, , 
2369,_, , ,很高,3,5
2369,_, , ,不好用,6,9
2369,_, , ,白白透透的,12,17
2369,_, , ,不错,18,20
2370,上妆效果,0,4,_, , 
2370,_, , ,容易上妆,5,9
2370,持久情况,20,24,_, , 
2370,_, , ,还不错,39,42
2371,_, , ,可以,0,2
2371,_, , ,还可以,15,18
2372,_, , ,好快就到,0,4
2372,_, , ,很满意,6,9
2372,物流,19,21,_, , 
2372,_, , ,很准时,21,24
2373,物流,3,5,_, , 
2373,_, , ,超快,5,7
2373,_, , ,挺好用,22,25
2373,补水效果,27,31,_, , 
2373,_, , ,不错,31,33
2373,价格,34,36,_, , 
2373,_, , ,很实惠,36,39
2374,_, , ,很好用,11,14
2375,_, , ,好用,0,2
2375,_, , ,好用,9,11
2375,水分,19,21,_, , 
2375,_, , ,超足,21,23
2376,_, , ,挺显白的,0,4
2376,_, , ,很好,7,9
2376,_, , ,很满意,10,13
2376,物流,14,16,_, , 
2376,_, , ,很给力,17,20
2377,_, , ,还可以,0,3
2377,_, , ,有些干,10,13
2378,_, , ,很快,2,4
2378,_, , ,好评,26,28
2379,清洁能力,0,4,_, , 
2379,活动,6,8,_, , 
2379,_, , ,很实惠,8,11
2380,_, , ,便宜,5,7
2381,_, , ,很划算,13,16
2382,_, , ,很喜欢,0,3
2382,物流速度,4,8,_, , 
2382,_, , ,快,9,10
2382,_, , ,有点失望,16,20
2383,补水效果,4,8,_, , 
2383,_, , ,还不错,8,11
2383,效果,12,14,_, , 
2383,_, , ,不错,14,16
2383,_, , ,挺好的,16,19
2384,_, , ,好用,11,13
2385,_, , ,不错,16,18
2386,清洁能力,5,9,_, , 
2386,_, , ,挺好的,9,12
2386,_, , ,很清爽,15,18
2386,_, , ,很实惠,24,27
2386,_, , ,没有紧绷感,30,35
2387,包装,15,17,_, , 
2387,_, , ,完好,17,19
2387,_, , ,还行,29,31
2387,清洁能力,32,36,_, , 
2387,_, , ,洗不干净,37,41
2387,_, , ,不推荐,42,45
2388,包装,18,20,_, , 
2388,_, , ,很满意,20,23
2389,_, , ,分量足,0,3
2389,_, , ,很不错,4,7
2389,_, , ,不脱妆,8,11
2389,_, , ,很好,18,20
2390,_, , ,非常补水,7,11
2391,_, , ,很好用,8,11
2391,赠品,15,17,_, , 
2392,_, , ,很满意,0,3
2392,_, , ,非常好,4,7
2392,补水效果,8,12,_, , 
2392,_, , ,还可以,12,15
2392,_, , ,好用,16,18
2393,_, , ,很喜欢,0,3
2393,气味,9,11,_, , 
2393,_, , ,优雅,11,13
2393,_, , ,很滋润,14,17
2393,_, , ,很清爽保湿,18,23
2394,_, , ,可以,0,2
2394,_, , ,清爽爽的,14,18
2395,_, , ,有点油,6,9
2396,_, , ,不怎么样,0,4
2396,_, , ,卡粉,5,7
2396,_, , ,太白,8,10
2397,_, , ,喜欢的,2,5
2397,味道,5,7,_, , 
2397,物流,8,10,_, , 
2397,_, , ,快,10,11
2397,保湿,12,14,_, , 
2397,美白效果,14,18,_, , 
2397,_, , ,很好,18,20
2398,_, , ,差评,13,15
2399,包装,0,2,_, , 
2399,_, , ,完整,2,4
2399,_, , ,很不错,5,8
2399,_, , ,还不错,10,13
2399,_, , ,薄薄的,14,17
2399,包装,20,22,_, , 
2399,_, , ,比较好,22,25
2400,_, , ,很好用,4,7
2400,_, , ,不错,10,12
2400,_, , ,还可以,13,16
2400,_, , ,不油腻,17,20
2401,_, , ,挺好的,0,3
2401,_, , ,喜欢,6,8
2401,_, , ,挺漂亮的,9,13
2402,活动,1,3,_, , 
2402,_, , ,挺优惠的,4,8
2403,优惠活动,2,6,_, , 
2403,_, , ,很给力,6,9
2403,_, , ,一如既往的好,12,18
2403,遮瑕效果,19,23,_, , 
2403,_, , ,很好,23,25
2403,_, , ,不算太贵,27,31
2404,_, , ,保湿,0,2
2404,_, , ,不油腻,2,5
2405,_, , ,相当的便宜,0,5
2405,_, , ,不错,8,10
2406,_, , ,滑滑的,5,8
2406,_, , ,非常舒服,8,12
2406,活动,16,18,_, , 
2406,_, , ,便宜,18,20
2407,_, , ,不错,4,6
2407,客服服务态度,7,13,_, , 
2407,_, , ,不错,14,16
2407,物流,19,21,_, , 
2407,_, , ,应该改进,21,25
2407,客服,36,38,_, , 
2407,_, , ,敷衍了事,42,46
2408,_, , ,挺好的,0,3
2409,价格,2,4,_, , 
2409,_, , ,实惠,4,6
2409,_, , ,很好用,7,10
2409,_, , ,超级划算,14,18
2409,物流,20,22,_, , 
2409,_, , ,超快,22,24
2409,_, , ,非常满意,25,29
2410,_, , ,是正品,0,3
2410,_, , ,超级服帖,6,10
2410,_, , ,正品,16,18
2411,_, , ,很实惠,0,3
2412,_, , ,不错,0,2
2413,卸妆,0,2,_, , 
2413,_, , ,很干净,3,6
2413,物流,15,17,_, , 
2413,_, , ,这么快,18,21
2414,_, , ,还行,0,2
2414,味道,9,11,_, , 
2414,_, , ,不喜欢,11,14
2415,效果,4,6,_, , 
2415,_, , ,不错,6,8
2415,_, , ,挺好的,8,11
2415,卖家,12,14,_, , 
2415,_, , ,好有爱,14,17
2416,_, , ,挺好,2,4
2416,_, , ,好吸收,6,9
2416,物流,12,14,_, , 
2416,_, , ,超快,14,16
2416,服务,16,18,_, , 
2416,_, , ,到家,18,20
2417,_, , ,蛮好的,4,7
2418,价钱,14,16,_, , 
2418,_, , ,优惠,16,18
2418,_, , ,不错,19,21
2419,速度,5,7,_, , 
2419,_, , ,很快,7,9
2420,包装,0,2,_, , 
2420,_, , ,精美,2,4
2420,物流,5,7,_, , 
2420,_, , ,快,14,15
2421,_, , ,蛮好用的,2,6
2421,_, , ,可以,7,9
2421,_, , ,很好,10,12
2422,精华液,5,8,_, , 
2422,_, , ,挺多多的,8,12
2423,包装,0,2,_, , 
2423,_, , ,挺好的,3,6
2423,活动价,12,15,_, , 
2423,_, , ,很实惠,15,18
2424,_, , ,还可以,0,3
2424,物流,5,7,_, , 
2424,_, , ,很快,7,9
2424,服务,10,12,_, , 
2424,_, , ,好,12,13
2425,_, , ,很不错,0,3
2425,_, , ,很好推开,4,8
2425,_, , ,很湿润,11,14
2425,_, , ,不贵,15,17
2425,_, , ,好用,17,19
2426,_, , ,很不错,0,3
2427,活动价,12,15,_, , 
2427,_, , ,好评,18,20
2428,_, , ,特别的好,9,13
2428,_, , ,物美价廉,14,18
2429,_, , ,很好,0,2
2429,_, , ,非常好,2,5
2430,速度,21,23,_, , 
2430,_, , ,快,23,24
2431,_, , ,物美价廉,0,4
2431,_, , ,满意,10,12
2431,价格,19,21,_, , 
2431,_, , ,很便宜,21,24
2432,_, , ,还不错,2,5
2432,性价比,13,16,_, , 
2432,_, , ,高,17,18
2433,_, , ,好用,23,25
2433,_, , ,美白,27,29
2433,_, , ,遮暇,32,34
2434,_, , ,好评,6,8
2435,_, , ,非常满意,0,4
2436,包装,7,9,_, , 
2436,_, , ,很可爱,9,12
2436,保湿效果,13,17,_, , 
2436,_, , ,不错,17,19
2437,_, , ,非常好,0,3
2437,_, , ,还可以,13,16
2438,_, , ,不错,3,5
2438,快递,14,16,_, , 
2438,_, , ,强大,18,20
2439,_, , ,很自然,2,5
2439,_, , ,很均匀,5,8
2439,_, , ,不干燥,9,12
2439,_, , ,好卸妆,13,16
2440,_, , ,超级服帖,4,8
2440,_, , ,好用,9,11
2440,补水,12,14,_, , 
2440,隔离效果,14,18,_, , 
2440,_, , ,好,18,19
2441,_, , ,还不错,9,12
2441,_, , ,挺补水的,13,17
2441,_, , ,很便宜,19,22
2441,_, , ,好评,22,24
2442,物流,0,2,_, , 
2442,_, , ,很快,2,4
2442,_, , ,喜欢,9,11
2442,_, , ,淡淡的,19,22
2442,香味,22,24,_, , 
2443,_, , ,好精致,12,15
2443,_, , ,不错,18,20
2444,_, , ,没有,0,2
2444,赠品,2,4,_, , 
2445,_, , ,好评,1,3
2445,_, , ,正品,7,9
2445,_, , ,很喜欢,12,15
2446,速度,0,2,_, , 
2446,_, , ,快,7,8
2446,_, , ,方便,13,15
2447,_, , ,不干,6,8
2448,_, , ,很不错,6,9
2449,_, , ,挺好用的,0,4
2449,物流,16,18,_, , 
2449,_, , ,超快,18,20
2450,物流,2,4,_, , 
2450,_, , ,没话说,6,9
2450,_, , ,太好了,10,13
2451,_, , ,跟补水,10,13
2451,_, , ,挺好用,18,21
2452,_, , ,很方便,0,3
2452,_, , ,还行,6,8
2453,_, , ,蛮好用的,6,10
2453,泡沫,11,13,_, , 
2453,_, , ,细腻,13,15
2453,_, , ,不错,16,18
2454,_, , ,非常好用,17,21
2455,_, , ,好用,0,2
2455,_, , ,很自然,12,15
2456,遮暇效果,8,12,_, , 
2456,_, , ,还不错,12,15
2457,_, , ,喜欢,3,5
2457,颜色,9,11,_, , 
2457,_, , ,正好,11,13
2457,活动,15,17,_, , 
2458,_, , ,很好用,7,10
2458,_, , ,不干,11,13
2458,_, , ,好吸收,14,17
2458,美白作用,18,22,_, , 
2459,_, , ,好看,6,8
2459,_, , ,方便,8,10
2459,_, , ,干净,13,15
2460,快递,0,2,_, , 
2460,_, , ,速度快,2,5
2460,_, , ,很干净,13,16
2461,_, , ,很好,2,4
2461,泡沫,5,7,_, , 
2461,_, , ,不会太多,7,11
2462,_, , ,还不错,2,5
2463,_, , ,很快,3,5
2464,补水效果,5,9,_, , 
2464,_, , ,杠杠的,9,12
2465,水,0,1,_, , 
2465,_, , ,比较多,1,4
2466,_, , ,还可以,1,4
2466,价格,14,16,_, , 
2466,_, , ,很实惠,17,20
2467,_, , ,还不错,2,5
2467,包装,14,16,_, , 
2467,_, , ,太简陋了点,16,21
2468,_, , ,很划算,26,29
2469,卸妆,0,2,_, , 
2469,_, , ,比较干净,2,6
2470,塑封袋,14,17,_, , 
2470,_, , ,很自然,18,21
2471,_, , ,遮黄气暗沉,3,8
2471,_, , ,不刺激,10,13
2471,_, , ,超级好用,14,18
2471,_, , ,会起脂肪粒,25,30
2472,_, , ,非常满意,5,9
2472,_, , ,不错,13,15
2473,_, , ,非常满意,5,9
2473,快递员,18,21,_, , 
2473,_, , ,很好,22,24
2473,_, , ,好评,25,27
2474,价,0,1,_, , 
2474,_, , ,廉,1,2
2474,_, , ,棒棒哒,19,22
2475,_, , ,泛白,0,2
2475,_, , ,不持妆,3,6
2475,透气性,7,10,_, , 
2475,_, , ,很一般,11,14
2476,价格,0,2,_, , 
2476,_, , ,实惠,2,4
2476,_, , ,不错,6,8
2476,_, , ,非常满意,9,13
2476,价格,14,16,_, , 
2476,_, , ,实惠,16,18
2477,_, , ,很水润,0,3
2477,_, , ,很好用,4,7
2477,价格,8,10,_, , 
2477,_, , ,实惠,10,12
2478,_, , ,物美价廉,7,11
2479,_, , ,还可以,5,8
2479,_, , ,挺干净的,9,13
2479,_, , ,有点疼,22,25
2480,_, , ,妥妥的,0,3
2480,_, , ,没毛病,3,6
2480,_, , ,非常好,14,17
2481,_, , ,清爽,0,2
2481,_, , ,不油腻,2,5
2481,价格,6,8,_, , 
2481,_, , ,便宜,9,11
2481,遮瑕效果,12,16,_, , 
2481,_, , ,很好,16,18
2481,_, , ,不算太贵,20,24
2482,_, , ,又划算,0,3
2482,_, , ,不错,14,16
2483,_, , ,好开心,0,3
2483,_, , ,超级多,6,9
2484,_, , ,还好吧,0,3
2484,物流,4,6,_, , 
2484,_, , ,很给力,6,9
2484,快递员态度,10,15,_, , 
2484,_, , ,很好,15,17
2484,_, , ,好评,26,28
2485,_, , ,很持久,12,15
2486,_, , ,物美价廉,0,4
2486,_, , ,一般般,14,17
2487,_, , ,可以,14,16
2487,_, , ,很好用,19,22
2488,_, , ,一般,3,5
2488,_, , ,很好用,6,9
2489,_, , ,挺好的,12,15
2489,_, , ,好评,16,18
2490,_, , ,很实惠,12,15
2491,_, , ,非常好,14,17
2492,_, , ,很好用,2,5
2492,_, , ,挺好用,22,25
2493,物流,6,8,_, , 
2493,_, , ,非常快,8,11
2493,_, , ,非常喜欢,14,18
2494,_, , ,最喜欢,0,3
2494,快递的速度,8,13,_, , 
2494,_, , ,清香型,14,17
2494,_, , ,很讨厌,18,21
2494,_, , ,破了,26,28
2495,_, , ,很不错,2,5
2496,泡沫,4,6,_, , 
2496,_, , ,过于多了,6,10
2496,质量,11,13,_, , 
2496,_, , ,很好,13,15
2497,赠品,0,2,_, , 
2497,_, , ,很好,2,4
2497,_, , ,不错,5,7
2497,_, , ,是正品,11,14
2498,_, , ,可以哦,0,3
2498,_, , ,水份多多,4,8
2499,_, , ,假的,13,15
2500,_, , ,不吸收,0,3
2500,_, , ,滑滑的,14,17
2500,_, , ,有点硬,20,23
2501,_, , ,还可以吧,0,4
2502,活动,0,2,_, , 
2502,_, , ,不错,5,7
2503,态度,0,2,_, , 
2503,_, , ,非常好,3,6
2503,_, , ,挺不错的,16,20
2504,_, , ,好评,0,2
2504,物流,3,5,_, , 
2504,_, , ,出乎意外的快,6,12
2504,_, , ,赞,13,14
2505,气味,3,5,_, , 
2505,_, , ,很好闻,6,9
2505,_, , ,还不错,10,13
2505,_, , ,方便,14,16
2505,_, , ,快捷,16,18
2505,_, , ,不错,18,20
2506,商家,2,4,_, , 
2506,_, , ,不解决,5,8
2506,_, , ,不错,21,23
2507,_, , ,不错,2,4
2507,_, , ,很好推开,6,10
2507,_, , ,不紧绷,18,21
2508,_, , ,还好,13,15
2509,速度,5,7,_, , 
2509,_, , ,太快了,7,10
2509,物流,11,13,_, , 
2509,_, , ,快,13,14
